description;html_description;name;release_date;duration;url_imagem;link_spotify;nome_podcast
Hoje é dia de Mario, bebê! Em ritmo de festa, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem Pablo Miyazawa para relembrar histórias e os melhores momentos dos super bem vividos 35 anos do maior ícone da história dos videogames.  ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>Hoje é dia de Mario, bebê! Em ritmo de festa, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem Pablo Miyazawa para relembrar histórias e os melhores momentos dos super bem vividos 35 anos do maior ícone da história dos videogames.<br /><br/><br /><br/>ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#36 - Os 35 anos de Super Mario;2020-10-07;68.49653333333335;https://i.scdn.co/image/ab6765630000ba8a68c903ca78a74e93ce909772;https://open.spotify.com/episode/4gle3bbVYnUSPCyYbV1v9T;Final Level Cast
Ressuscitando os icônicos títulos da franquia em um remake, Tony Hawk’s Pro Skater 1+2 traz o skate de volta para a casa dos gamers. Mas será que faz jus ao clássico? Neste episódio, Dan Schettini e Rodrigo Coelho recebem Patife para um papo sobre o retorno de um dos mais importantes jogos da história dos videogames. ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>Ressuscitando os icônicos títulos da franquia em um remake, Tony Hawk’s Pro Skater 1&#43;2 traz o skate de volta para a casa dos gamers. Mas será que faz jus ao clássico? Neste episódio, Dan Schettini e Rodrigo Coelho recebem Patife para um papo sobre o retorno de um dos mais importantes jogos da história dos videogames.<br /><br/>ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#35 - Um tributo a Tony Hawk's Pro Skater;2020-09-30;57.26388333333333;https://i.scdn.co/image/ab6765630000ba8a2927e0902565e5086e31c20f;https://open.spotify.com/episode/5E3J4RZdFgYTPqU3BFaUSV;Final Level Cast
As cartas estão a mesa! Com Microsoft e Sony a postos, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem Bruno Silva e Guilherme Dias para um papo sobre os prós e contras de cada lado da moeda, e ajudarão você a decidir que console começar na nova geração. Saiba mais sobre o Promobit: https://www.promobit.com.br | ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"As cartas estão a mesa! Com Microsoft e Sony a postos, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem Bruno Silva e Guilherme Dias para um papo sobre os prós e contras de cada lado da moeda, e ajudarão você a decidir que console começar na nova geração.<br/><br />Saiba mais sobre o Promobit: https://www.promobit.com.br | ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com<br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#34 - PS5 ou Xbox Series?;2020-09-23;67.29185;https://i.scdn.co/image/ab6765630000ba8ac9b9809a5d267879db061ea3;https://open.spotify.com/episode/1a4MaOCeC0BA92kDqhg26r;Final Level Cast
Um dos jogos mais aguardados do ano se tornou uma grande decepção? Neste episódio, Dan Schettini e Marcia Effect recebem os ilustres Bruno Micali e Bruna Penilhas para discutir se o game dos Vingadores está a altura das expectativas dos fãs da Marvel.Saiba mais sobre o Promobit: https://www.promobit.com.br | ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"Um dos jogos mais aguardados do ano se tornou uma grande decepção? Neste episódio, Dan Schettini e Marcia Effect recebem os ilustres Bruno Micali e Bruna Penilhas para discutir se o game dos Vingadores está a altura das expectativas dos fãs da Marvel.Saiba mais sobre o Promobit: https://www.promobit.com.br | ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com<br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#33 - Marvel's Avengers é ruim (?);2020-09-16;64.94561666666667;https://i.scdn.co/image/ab6765630000ba8ac66128feb063b7feb1082d4a;https://open.spotify.com/episode/20TA4jq5GVjmF8qbwwoDH8;Final Level Cast
Será que o gênero mais popular dos tempos atuais tem espaço para mais uma estrela? Neste episódio, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem Hagazo para debater a ascensão do Battle Royale como gênero, em um papo sobre os maiores sucessos do estilo, desde o já consagrado Fortnite até o fenômeno Fall Guys. | Saiba mais sobre o Promobit: https://www.promobit.com.br | ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"Será que o gênero mais popular dos tempos atuais tem espaço para mais uma estrela? Neste episódio, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem Hagazo para debater a ascensão do Battle Royale como gênero, em um papo sobre os maiores sucessos do estilo, desde o já consagrado Fortnite até o fenômeno Fall Guys. | Saiba mais sobre o Promobit: https://www.promobit.com.br | ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com<br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#32 - Fall Guys e a Mesmice do Battle Royale;2020-09-09;60.60451666666667;https://i.scdn.co/image/ab6765630000ba8a2688cc63f962f843617a1211;https://open.spotify.com/episode/5FMs8CQHhLT2HX5p4ctrAz;Final Level Cast
Uma das maiores franquias de todos os tempos, Zelda revolucionou e influenciou a indústria em diferentes momentos da história dos videogames. Em uma viagem temporal, neste episódio Dan Schettini e Rodrigo Coelho recebem o lendário Pablo Miyazawa para relembrar a trajetória de Link e (tentar) decidir qual o melhor game da série. | Saiba mais sobre o Promobit: https://www.promobit.com.br | ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"Uma das maiores franquias de todos os tempos, Zelda revolucionou e influenciou a indústria em diferentes momentos da história dos videogames. Em uma viagem temporal, neste episódio Dan Schettini e Rodrigo Coelho recebem o lendário Pablo Miyazawa para relembrar a trajetória de Link e (tentar) decidir qual o melhor game da série. | Saiba mais sobre o Promobit: https://www.promobit.com.br | ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com<br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#31 - O Legado de The Legend of Zelda;2020-09-02;70.60940000000001;https://i.scdn.co/image/ab6765630000ba8aa365aaeefcf9ac8282375779;https://open.spotify.com/episode/5haCTIAZ81oWAeUkRF8BK2;Final Level Cast
Com a ascensão do mercado de games, o Brasil entrou na dança com títulos e profissionais do meio se destacando cada vez mais. Neste episódio, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem o Diretor de Arte do premiado God of War (2018) e da Santa Monica Studios, Rafa Grassetti, para um papo sobre o lado de quem faz a magia acontecer no meio gamer.ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw  Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"Com a ascensão do mercado de games, o Brasil entrou na dança com títulos e profissionais do meio se destacando cada vez mais. Neste episódio, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem o Diretor de Arte do premiado God of War (2018) e da Santa Monica Studios, Rafa Grassetti, para um papo sobre o lado de quem faz a magia acontecer no meio gamer.ENTREM NO NOSSO TELEGRAM: https://t.me/joinchat/L0Nu3BroRH2WGAAX8DHhDw <br/><br />Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com<br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#30 - O brasileiro que Redesenhou God of War;2020-08-26;67.46208333333333;https://i.scdn.co/image/ab6765630000ba8a9e43d83ff9927bd51d0bd60c;https://open.spotify.com/episode/010rvwpiTpvsMIyBEmFWpU;Final Level Cast
Chegou a vez do lado verde da força! Para falar sobre o melhor do console da Microsoft, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem a super Mariana Ayres em um profundo mergulho em tudo que o Xbox One tem a oferecer. Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"Chegou a vez do lado verde da força! Para falar sobre o melhor do console da Microsoft, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem a super Mariana Ayres em um profundo mergulho em tudo que o Xbox One tem a oferecer.<br/><br />Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com<br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#29 - O Melhor do Xbox One;2020-08-19;66.55215;https://i.scdn.co/image/ab6765630000ba8ad8db2cbea4c5507fb7dabfb7;https://open.spotify.com/episode/7M7AAGrNdEvnKQQ2VmbgvJ;Final Level Cast
Com a Parte I do remake de Final Fantasy VII tendo ficado para trás em 2020, o futuro da franquia segue nebuloso. Um novo título, a continuação do remake, spin-offs? Para debater o futuro, Dan Schettini e Rodrigo Coelho fantasiam junto com Mikannn para onde vai uma das maiores franquias de RPG Eletrônico de todos os tempos. Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"Com a Parte I do remake de Final Fantasy VII tendo ficado para trás em 2020, o futuro da franquia segue nebuloso. Um novo título, a continuação do remake, spin-offs? Para debater o futuro, Dan Schettini e Rodrigo Coelho fantasiam junto com Mikannn para onde vai uma das maiores franquias de RPG Eletrônico de todos os tempos.<br/><br />Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com<br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#28 - O Legado de Final Fantasy;2020-08-12;65.034;https://i.scdn.co/image/ab6765630000ba8a99a8d4bf7adf1de8c722c1a3;https://open.spotify.com/episode/45hWmEDyNQBRTm326uPmzn;Final Level Cast
Se desdobrando juntos em um papo profundo sobre o novo Paper Mario, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem o rei dos origamis Claudio Prandoni para debater sobre o novo exclusivo de Nintendo Switch e entender se ele cumpre bem o seu papel..| Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"Se desdobrando juntos em um papo profundo sobre o novo Paper Mario, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem o rei dos origamis Claudio Prandoni para debater sobre o novo exclusivo de Nintendo Switch e entender se ele cumpre bem o seu papel..| Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com<br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#27 - Paper Mario: The Origami King;2020-08-05;60.0481;https://i.scdn.co/image/ab6765630000ba8aceea83fe91d825be6c792db6;https://open.spotify.com/episode/3TEe1jJMLRTYSy7KdbGfPm;Final Level Cast
Sucesso nos animes, sucesso nos games? Neste episódio, Dan Schettini, Marcia Effect e Rodrigo “Senpai” Coelho se unem a mestra dos animes Pri Ganiko em um papo sobre as adaptações de animes para videogames..| Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"Sucesso nos animes, sucesso nos games? Neste episódio, Dan Schettini, Marcia Effect e Rodrigo “Senpai” Coelho se unem a mestra dos animes Pri Ganiko em um papo sobre as adaptações de animes para videogames..| Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com<br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#26 - Os Melhores Jogos de Anime;2020-07-29;61.666383333333336;https://i.scdn.co/image/ab6765630000ba8a79b8723b0b4aaacd9d473f2d;https://open.spotify.com/episode/6xBU6FTaD43gZUV1KgWivG;Final Level Cast
O novo exclusivo da Sony, Ghost of Tsushima transporta o jogador para o Japão medieval, em um game de mundo aberto repleto de referências a cultura samurai. Em nome do xogum, Dan Schettini e Rodrigo Coelho recebem Hagazo para um papo sobre o último exclusivo de Playstation 4 da geração. | Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"O novo exclusivo da Sony, Ghost of Tsushima transporta o jogador para o Japão medieval, em um game de mundo aberto repleto de referências a cultura samurai. Em nome do xogum, Dan Schettini e Rodrigo Coelho recebem Hagazo para um papo sobre o último exclusivo de Playstation 4 da geração.<br/><br />| Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com<br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#25 - Ghost of Tsushima;2020-07-22;60.23226666666667;https://i.scdn.co/image/ab6765630000ba8a7308045892404ac76d1fbebf;https://open.spotify.com/episode/6LHyKi2GrRhHbmml1bC947;Final Level Cast
O fim da geração se aproxima e nos últimos anos tivemos grandes exemplos de como se fazer (e não se fazer!) jogos de Mundo Aberto. A tendência tomou corpo e hoje se tornou quase uma fórmula comum. Neste episódio Dan Schettini, Marcia Effect e Rodrigo Coelho se unem a voz marcante de Guilherme Dias em um papo sobre a febre dos jogos de mundo aberto e o quanto isso marcou as últimas gerações de videogames. | Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"O fim da geração se aproxima e nos últimos anos tivemos grandes exemplos de como se fazer (e não se fazer!) jogos de Mundo Aberto. A tendência tomou corpo e hoje se tornou quase uma fórmula comum. Neste episódio Dan Schettini, Marcia Effect e Rodrigo Coelho se unem a voz marcante de Guilherme Dias em um papo sobre a febre dos jogos de mundo aberto e o quanto isso marcou as últimas gerações de videogames. | Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um e-mail para: contato&#64;finallevelcast.com<br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#24 - Cansamos dos Games com Mundo Aberto?;2020-07-15;67.7651;https://i.scdn.co/image/ab6765630000ba8a5afad62f32479466431575f9;https://open.spotify.com/episode/3la3469MW4FKINz7ve8Q8X;Final Level Cast
Nós amamos bizarrices? Claro que sim! Neste episódio, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem a ilustre presença de Totoro para um papo insano sobre os jogos mais esquisitos e divertidos do mundo.   Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: @finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: @Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um email para: contato@finallevelcast.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"Nós amamos bizarrices? Claro que sim! Neste episódio, Dan Schettini, Marcia Effect e Rodrigo Coelho recebem a ilustre presença de Totoro para um papo insano sobre os jogos mais esquisitos e divertidos do mundo. <br/><br /> Divulguem #FinalLevelCast pelas redes sociais! | Youtube: https://www.youtube.com/finallevel | Instagram: &#64;finalleveloficial | https://www.instagram.com/finalleveloficial | Twitter: &#64;Finalevel | Dan Schettini: https://linktr.ee/jogadan | Marcia Effect: https://linktr.ee/marciaeffect | Rodrigo Coelho: https://linktr.ee/rodrigocoelhoc | Tem alguma sugestão ou quer falar com a gente sobre o episódio? Mande um email para: contato&#64;finallevelcast.com<br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#23 - Os Jogos mais Bizarros do Mundo;2020-07-08;57.61828333333334;https://i.scdn.co/image/ab6765630000ba8ac9dce5f3b2859ceca9937e9d;https://open.spotify.com/episode/5iYXmnV0BTcqXVAbsco9sn;Final Level Cast
